,transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
272,1271,2019-04-01,2023-09-21 12:46:55,3,17,434,N,1,5,75,1,3.5,3.5,N
273,1278,2019-04-01,2023-09-21 14:20:06,3,12,181,N,1,1,35,2,6.2,3.1,N
274,1279,2019-04-01,2023-09-21 12:56:33,3,17,247,N,1,1,61,1,4.75,4.75,N
275,1285,2019-04-01,2023-09-21 15:55:50,3,17,3,N,1,1,31,2,4.4,2.2,N
276,1286,2019-04-01,2023-09-21 15:26:37,3,12,606,N,1,1,41,2,8.5,4.25,N
277,1288,2019-04-01,2023-09-21 17:55:47,3,12,603,Y,1,1,59,2,9.0,4.5,N
278,1288,2019-04-01,2023-09-21 17:55:47,3,12,603,Y,1,5,70,1,3.25,3.25,N
279,1291,2019-04-01,2023-09-21 14:46:03,3,12,428,N,1,1,44,2,5.0,2.5,N
280,1291,2019-04-01,2023-09-21 14:46:03,3,12,428,N,1,5,77,1,3.0,3.0,N
281,1293,2019-04-01,2023-09-21 11:05:21,3,17,447,N,1,1,31,2,4.4,2.2,N
282,1296,2019-04-01,2023-09-21 14:03:41,3,17,730,Y,1,1,32,1,3.0,3.0,N
283,1297,2019-04-01,2023-09-21 15:57:47,3,17,672,Y,1,1,57,2,6.2,3.1,N
284,1298,2019-04-01,2023-09-21 16:36:10,3,12,189,Y,1,1,28,1,2.0,2.0,N
285,1301,2019-04-01,2023-09-21 18:22:53,3,17,169,Y,1,1,32,1,3.0,3.0,N
286,1301,2019-04-01,2023-09-21 18:22:53,3,17,169,Y,1,5,79,1,3.75,3.75,N
287,1302,2019-04-01,2023-09-21 19:12:14,3,17,18,Y,1,1,22,1,2.0,2.0,N
288,1320,2019-04-01,2023-09-21 17:37:58,3,17,646,Y,1,1,31,2,4.4,2.2,N
289,1325,2019-04-01,2023-09-21 12:03:43,3,17,477,Y,1,1,44,1,2.5,2.5,N
290,1332,2019-04-01,2023-09-21 13:00:03,3,17,377,Y,1,1,36,2,7.5,3.75,N
291,1333,2019-04-01,2023-09-21 18:25:51,3,12,258,Y,1,1,61,1,4.75,4.75,N
292,1334,2019-04-01,2023-09-21 16:30:37,3,17,8,N,1,1,33,2,7.0,3.5,N
293,1343,2019-04-01,2023-09-21 16:19:17,3,17,404,Y,1,1,56,1,2.55,2.55,N
294,1352,2019-04-01,2023-09-21 14:37:23,3,12,369,Y,1,1,34,2,4.9,2.45,N
295,1355,2019-04-01,2023-09-21 11:01:58,3,17,580,Y,1,1,38,1,3.75,3.75,N
296,1355,2019-04-01,2023-09-21 11:01:58,3,17,580,Y,1,5,75,1,3.5,3.5,N
297,1359,2019-04-01,2023-09-21 14:31:32,3,12,429,N,1,1,33,2,7.0,3.5,N
298,1362,2019-04-01,2023-09-21 12:47:29,3,17,11,N,1,1,48,1,2.5,2.5,N
299,1364,2019-04-01,2023-09-21 16:55:13,3,12,365,N,1,1,29,1,2.5,2.5,N
300,1364,2019-04-01,2023-09-21 16:55:13,3,12,365,N,1,5,73,1,3.75,3.75,N
301,1367,2019-04-01,2023-09-21 14:25:32,3,12,51,N,1,1,58,2,7.0,3.5,N
302,1371,2019-04-01,2023-09-21 14:43:13,3,12,373,N,1,1,50,2,5.0,2.5,N
303,1380,2019-04-01,2023-09-21 15:22:11,3,12,725,Y,1,1,39,2,8.5,4.25,N
304,1383,2019-04-01,2023-09-21 18:42:04,3,12,656,Y,1,1,60,2,7.5,3.75,N
305,1384,2019-04-01,2023-09-21 17:44:04,3,17,677,Y,1,1,47,2,6.0,3.0,N
306,1386,2019-04-01,2023-09-21 15:36:03,3,17,441,N,1,1,52,1,2.5,2.5,N
307,1386,2019-04-01,2023-09-21 15:36:03,3,17,441,N,1,5,79,1,3.75,3.75,N
308,1388,2019-04-01,2023-09-21 14:17:29,3,17,101,N,1,1,26,1,3.0,3.0,N
309,1389,2019-04-01,2023-09-21 11:14:45,3,17,212,Y,1,1,52,2,5.0,2.5,N
310,1391,2019-04-01,2023-09-21 17:42:35,3,12,199,Y,1,1,24,1,3.0,3.0,N
311,1402,2019-04-01,2023-09-21 16:12:12,3,17,230,Y,1,1,54,1,2.5,2.5,N
312,1402,2019-04-01,2023-09-21 16:12:12,3,17,230,Y,1,5,76,1,3.5,3.5,N
313,1404,2019-04-01,2023-09-21 11:40:20,3,12,534,Y,1,1,61,1,4.75,4.75,N
314,1406,2019-04-01,2023-09-21 12:27:46,3,12,231,Y,1,1,59,1,4.5,4.5,N
315,1407,2019-04-01,2023-09-21 19:57:56,3,12,448,Y,1,1,35,1,3.1,3.1,N
316,1416,2019-04-01,2023-09-21 11:59:48,3,17,391,N,1,1,52,2,5.0,2.5,N
317,1417,2019-04-01,2023-09-21 18:49:50,3,17,168,N,1,1,51,2,6.0,3.0,N
318,1419,2019-04-01,2023-09-21 14:34:35,3,17,447,Y,1,1,52,2,5.0,2.5,N
319,1419,2019-04-01,2023-09-21 14:34:35,3,17,447,Y,1,5,75,1,3.5,3.5,N
320,1430,2019-04-01,2023-09-21 14:13:48,3,12,25,Y,1,1,61,1,4.75,4.75,N
321,1430,2019-04-01,2023-09-21 14:13:48,3,12,25,Y,1,5,77,1,3.0,3.0,N
322,1436,2019-04-01,2023-09-21 18:52:57,3,12,90,Y,1,1,59,2,9.0,4.5,N
323,1437,2019-04-01,2023-09-21 17:25:45,3,12,677,Y,1,1,58,2,7.0,3.5,N
324,1447,2019-04-01,2023-09-21 18:22:12,3,12,70,N,1,1,61,2,9.5,4.75,N
325,1459,2019-04-01,2023-09-21 14:36:23,3,12,581,N,1,1,30,2,6.0,3.0,N
326,1461,2019-04-01,2023-09-21 14:07:12,3,17,398,N,1,1,41,2,8.5,4.25,N
327,1475,2019-04-01,2023-09-21 17:10:34,3,12,459,Y,1,1,27,1,3.5,3.5,N
328,1478,2019-04-01,2023-09-21 13:31:51,3,12,744,Y,1,1,44,2,5.0,2.5,N
329,1480,2019-04-01,2023-09-21 18:43:19,3,12,795,Y,1,1,57,1,3.1,3.1,N
330,1488,2019-04-01,2023-09-21 19:41:22,3,12,265,N,1,1,35,2,6.2,3.1,N
331,1495,2019-04-01,2023-09-21 13:04:51,3,12,72,N,1,1,22,1,2.0,2.0,N
332,1496,2019-04-01,2023-09-21 19:34:12,3,17,133,N,1,1,48,1,2.5,2.5,N
333,1496,2019-04-01,2023-09-21 19:34:12,3,17,133,N,1,5,70,1,3.25,3.25,N
334,1498,2019-04-01,2023-09-21 16:52:57,3,12,710,N,1,1,45,2,6.0,3.0,N
335,1513,2019-04-01,2023-09-21 19:25:50,3,17,448,Y,1,1,51,1,3.0,3.0,N
336,1513,2019-04-01,2023-09-21 19:25:50,3,17,448,Y,1,5,70,1,3.25,3.25,N
337,1516,2019-04-01,2023-09-21 19:47:17,3,17,414,Y,1,1,40,1,3.75,3.75,N
338,1516,2019-04-01,2023-09-21 19:47:17,3,17,414,Y,1,5,78,1,4.5,4.5,N
339,1519,2019-04-01,2023-09-21 13:01:30,3,12,65,N,1,1,39,2,8.5,4.25,N
340,1520,2019-04-01,2023-09-21 18:41:01,3,12,396,Y,1,1,24,1,3.0,3.0,N
341,1521,2019-04-01,2023-09-21 15:49:43,3,12,252,N,1,1,23,2,5.0,2.5,N
342,1526,2019-04-01,2023-09-21 15:56:38,3,17,573,Y,1,1,42,2,5.0,2.5,N
343,1526,2019-04-01,2023-09-21 15:56:38,3,17,573,Y,1,5,79,1,3.75,3.75,N
344,1539,2019-04-01,2023-09-21 16:49:47,3,12,558,N,1,1,29,1,2.5,2.5,N
345,1552,2019-04-01,2023-09-21 18:34:09,3,17,601,Y,1,1,36,1,3.75,3.75,N
346,1567,2019-04-01,2023-09-21 11:58:15,3,17,599,N,1,1,60,2,7.5,3.75,N
347,1570,2019-04-01,2023-09-21 12:30:39,3,12,259,N,1,1,48,2,5.0,2.5,N
348,1575,2019-04-01,2023-09-21 11:41:46,3,17,686,Y,1,1,57,2,6.2,3.1,N
349,1583,2019-04-01,2023-09-21 15:06:21,3,12,574,N,1,1,37,1,3.0,3.0,N
350,1587,2019-04-01,2023-09-21 12:55:29,3,12,44,Y,1,1,27,1,3.5,3.5,N
351,1587,2019-04-01,2023-09-21 12:55:29,3,12,44,Y,1,5,70,1,3.25,3.25,N
352,1597,2019-04-01,2023-09-21 13:43:18,3,12,117,N,1,1,54,2,5.0,2.5,N
353,1597,2019-04-01,2023-09-21 13:43:18,3,12,117,N,1,5,69,1,3.25,3.25,N
354,1598,2019-04-01,2023-09-21 15:00:59,3,17,230,Y,1,1,61,2,9.5,4.75,N
355,1598,2019-04-01,2023-09-21 15:00:59,3,17,230,Y,1,5,72,1,3.25,3.25,N
356,1599,2019-04-01,2023-09-21 17:20:25,3,12,364,Y,1,1,43,2,6.0,3.0,N
357,1599,2019-04-01,2023-09-21 17:20:25,3,12,364,Y,1,5,78,1,4.5,4.5,N
358,1600,2019-04-01,2023-09-21 15:05:25,3,17,218,N,1,1,24,2,6.0,3.0,N
359,1611,2019-04-01,2023-09-21 18:08:53,3,17,578,Y,1,1,34,2,4.9,2.45,N
360,1614,2019-04-01,2023-09-21 18:03:13,3,17,210,N,1,1,28,1,2.0,2.0,N
361,1614,2019-04-01,2023-09-21 18:03:13,3,17,210,N,1,5,78,1,4.5,4.5,N
362,1625,2019-04-01,2023-09-21 17:17:12,3,12,576,Y,1,1,23,1,2.5,2.5,N
363,1626,2019-04-01,2023-09-21 17:05:44,3,12,252,N,1,1,36,2,7.5,3.75,N
364,1634,2019-04-01,2023-09-21 11:10:58,3,17,335,N,1,1,46,1,2.5,2.5,N
365,1638,2019-04-01,2023-09-21 19:56:17,3,17,541,N,1,1,27,1,3.5,3.5,N
366,1645,2019-04-01,2023-09-21 12:58:54,3,17,536,N,1,1,44,2,5.0,2.5,N
367,1647,2019-04-01,2023-09-21 16:45:00,3,17,569,Y,1,1,42,1,2.5,2.5,N
368,1658,2019-04-01,2023-09-21 16:09:34,3,12,418,N,1,1,47,1,3.0,3.0,N
369,1658,2019-04-01,2023-09-21 16:09:34,3,12,418,N,1,5,69,1,3.25,3.25,N
370,1660,2019-04-01,2023-09-21 11:35:18,3,12,111,N,1,1,52,2,5.0,2.5,N
371,1662,2019-04-01,2023-09-21 15:18:56,3,12,659,Y,1,1,61,1,4.75,4.75,N
372,1666,2019-04-01,2023-09-21 18:51:07,3,12,47,N,1,1,35,2,6.2,3.1,N
373,1666,2019-04-01,2023-09-21 18:51:07,3,12,47,N,1,5,78,1,4.5,4.5,N
374,1680,2019-04-01,2023-09-21 14:37:39,3,12,744,N,1,1,24,1,3.0,3.0,N
375,1680,2019-04-01,2023-09-21 14:37:39,3,12,744,N,1,5,71,1,3.75,3.75,N
376,1683,2019-04-01,2023-09-21 16:40:18,3,17,536,N,1,1,33,1,3.5,3.5,N
377,1685,2019-04-01,2023-09-21 14:34:03,3,12,247,Y,1,1,28,1,2.0,2.0,N
378,1694,2019-04-01,2023-09-21 13:53:04,3,12,707,N,1,1,38,2,7.5,3.75,N
379,1695,2019-04-01,2023-09-21 12:52:27,3,12,167,N,1,1,35,2,6.2,3.1,N
380,1706,2019-04-01,2023-09-21 16:58:56,3,12,119,Y,1,1,49,2,6.0,3.0,N
381,1707,2019-04-01,2023-09-21 13:24:22,3,17,98,Y,1,1,47,2,6.0,3.0,N
382,1710,2019-04-01,2023-09-21 13:17:32,3,17,785,N,1,1,55,2,8.0,4.0,N
383,1711,2019-04-01,2023-09-21 12:21:43,3,17,181,Y,1,1,42,1,2.5,2.5,N
384,1712,2019-04-01,2023-09-21 15:37:52,3,12,779,N,1,1,39,1,4.25,4.25,N
385,1712,2019-04-01,2023-09-21 15:37:52,3,12,779,N,1,5,73,1,3.75,3.75,N
386,1717,2019-04-01,2023-09-21 19:58:52,3,12,329,Y,1,1,39,1,4.25,4.25,N
387,1719,2019-04-01,2023-09-21 11:12:29,3,12,607,N,1,1,43,1,3.0,3.0,N
388,1724,2019-04-01,2023-09-21 12:18:44,3,12,692,Y,1,1,49,2,6.0,3.0,N
389,1725,2019-04-01,2023-09-21 13:58:36,3,12,246,N,1,1,23,1,2.5,2.5,N
390,1729,2019-04-01,2023-09-21 15:50:25,3,17,541,N,1,1,35,1,3.1,3.1,N
391,1737,2019-04-01,2023-09-21 19:00:45,3,12,60,N,1,1,60,2,7.5,3.75,N
392,1737,2019-04-01,2023-09-21 19:00:45,3,12,60,N,1,5,69,1,3.25,3.25,N
393,1739,2019-04-01,2023-09-21 18:32:25,3,17,697,N,1,1,52,2,5.0,2.5,N
394,1742,2019-04-01,2023-09-21 18:39:29,3,17,678,N,1,1,22,1,2.0,2.0,N
395,1745,2019-04-01,2023-09-21 16:58:42,3,17,753,Y,1,1,58,1,3.5,3.5,N
396,1745,2019-04-01,2023-09-21 16:58:42,3,17,753,Y,1,5,69,1,3.25,3.25,N
397,1747,2019-04-01,2023-09-21 11:41:37,3,12,42,Y,1,1,40,2,7.5,3.75,N
398,1749,2019-04-01,2023-09-21 18:21:22,3,17,117,N,1,1,46,1,2.5,2.5,N
399,1752,2019-04-01,2023-09-21 16:43:15,3,12,323,Y,1,1,37,2,6.0,3.0,N
400,1753,2019-04-01,2023-09-21 13:00:42,3,17,645,Y,1,1,28,2,4.0,2.0,N
401,1757,2019-04-01,2023-09-21 11:40:10,3,12,441,N,1,1,32,1,3.0,3.0,N
402,1759,2019-04-01,2023-09-21 11:04:07,3,12,507,N,1,1,26,1,3.0,3.0,N
403,1768,2019-04-01,2023-09-21 17:41:25,3,12,174,N,1,1,55,2,8.0,4.0,N
404,1768,2019-04-01,2023-09-21 17:41:25,3,12,174,N,1,5,76,1,3.5,3.5,N
405,1771,2019-04-01,2023-09-21 15:21:53,3,17,651,N,1,1,33,2,7.0,3.5,N
406,1773,2019-04-01,2023-09-21 19:40:09,3,12,305,N,1,1,44,2,5.0,2.5,N
407,1786,2019-04-01,2023-09-21 11:28:50,3,12,53,N,1,1,32,2,6.0,3.0,N
408,1790,2019-04-01,2023-09-21 14:35:25,3,17,711,N,1,1,46,1,2.5,2.5,N
409,1807,2019-04-01,2023-09-21 15:14:28,3,17,320,N,1,1,42,1,2.5,2.5,N
410,1811,2019-04-01,2023-09-21 12:07:59,3,12,161,N,1,1,58,1,3.5,3.5,N
411,1817,2019-04-01,2023-09-21 13:34:12,3,17,352,Y,1,1,28,2,4.0,2.0,N
412,1823,2019-04-01,2023-09-21 18:55:19,3,17,651,N,1,1,56,2,5.1,2.55,N
413,1825,2019-04-01,2023-09-21 11:01:48,3,12,480,Y,1,1,22,1,2.0,2.0,N
414,1828,2019-04-01,2023-09-21 17:22:18,3,12,554,Y,1,1,34,1,2.45,2.45,N
415,1830,2019-04-01,2023-09-21 14:34:04,3,17,108,N,1,1,35,1,3.1,3.1,N
416,1837,2019-04-01,2023-09-21 15:08:28,3,17,473,Y,1,1,43,2,6.0,3.0,N
417,1840,2019-04-01,2023-09-21 13:35:37,3,12,790,Y,1,1,38,2,7.5,3.75,N
418,1846,2019-04-01,2023-09-21 19:53:42,3,12,548,Y,1,1,56,1,2.55,2.55,N
419,1852,2019-04-01,2023-09-21 15:56:38,3,17,737,N,1,1,50,2,5.0,2.5,N
420,1852,2019-04-01,2023-09-21 15:56:38,3,17,737,N,1,5,75,1,3.5,3.5,N
421,1854,2019-04-01,2023-09-21 18:26:37,3,17,631,Y,1,1,59,1,4.5,4.5,N
422,1855,2019-04-01,2023-09-21 17:59:55,3,12,121,N,1,1,32,1,3.0,3.0,N
423,1862,2019-04-01,2023-09-21 19:05:47,3,12,195,N,1,1,33,2,7.0,3.5,N
424,1873,2019-04-01,2023-09-21 16:29:36,3,12,632,N,1,1,27,2,7.0,3.5,N
425,1880,2019-04-01,2023-09-21 18:16:26,3,17,40,N,1,1,56,1,2.55,2.55,N
426,1888,2019-04-01,2023-09-21 14:20:08,3,17,280,N,1,1,42,2,5.0,2.5,N
427,1892,2019-04-01,2023-09-21 16:01:29,3,12,240,N,1,1,26,1,3.0,3.0,N
428,1892,2019-04-01,2023-09-21 16:01:29,3,12,240,N,1,5,74,1,3.5,3.5,N
429,1894,2019-04-01,2023-09-21 11:28:29,3,17,248,Y,1,1,33,2,7.0,3.5,N
430,1899,2019-04-01,2023-09-21 12:23:39,3,12,767,N,1,1,24,1,3.0,3.0,N
431,1903,2019-04-01,2023-09-21 18:10:23,3,12,696,Y,1,1,30,1,3.0,3.0,N
432,1905,2019-04-01,2023-09-21 19:53:10,3,12,781,N,1,1,35,1,3.1,3.1,N
433,1918,2019-04-01,2023-09-21 15:12:05,3,17,48,Y,1,1,55,2,8.0,4.0,N
434,1920,2019-04-01,2023-09-21 12:50:15,3,17,652,Y,1,1,59,1,4.5,4.5,N
435,1923,2019-04-01,2023-09-21 15:30:13,3,12,687,Y,1,1,58,1,3.5,3.5,N
436,1927,2019-04-01,2023-09-21 19:29:07,3,12,760,N,1,1,38,1,3.75,3.75,N
437,1944,2019-04-01,2023-09-21 13:04:22,3,12,69,Y,1,1,28,1,2.0,2.0,N
438,1944,2019-04-01,2023-09-21 13:04:22,3,12,69,Y,1,5,71,1,3.75,3.75,N
439,1945,2019-04-01,2023-09-21 19:26:53,3,17,347,N,1,1,42,1,2.5,2.5,N
440,1947,2019-04-01,2023-09-21 13:31:00,3,12,226,N,1,1,57,1,3.1,3.1,N
441,1947,2019-04-01,2023-09-21 13:31:00,3,12,226,N,1,5,77,1,3.0,3.0,N
442,1949,2019-04-01,2023-09-21 12:31:38,3,12,674,N,1,1,35,2,6.2,3.1,N
443,1954,2019-04-01,2023-09-21 13:43:32,3,12,778,N,1,1,33,2,7.0,3.5,N
444,1960,2019-04-01,2023-09-21 18:04:34,3,12,104,N,1,1,28,1,2.0,2.0,N
445,1965,2019-04-01,2023-09-21 15:26:52,3,17,213,Y,1,1,36,1,3.75,3.75,N
446,1965,2019-04-01,2023-09-21 15:26:52,3,17,213,Y,1,5,71,1,3.75,3.75,N
447,1967,2019-04-01,2023-09-21 18:06:52,3,17,444,N,1,1,30,2,6.0,3.0,N
448,1967,2019-04-01,2023-09-21 18:06:52,3,17,444,N,1,5,79,1,3.75,3.75,N
449,1972,2019-04-01,2023-09-21 17:40:50,3,17,602,N,1,1,55,1,4.0,4.0,N
450,1974,2019-04-01,2023-09-21 16:16:59,3,17,430,Y,1,1,30,2,6.0,3.0,N
451,1974,2019-04-01,2023-09-21 16:16:59,3,17,430,Y,1,5,76,1,3.5,3.5,N
452,1980,2019-04-01,2023-09-21 19:39:40,3,17,430,Y,1,1,49,1,3.0,3.0,N
453,1983,2019-04-01,2023-09-21 12:42:22,3,17,531,Y,1,1,22,1,2.0,2.0,N
454,1985,2019-04-01,2023-09-21 16:23:42,3,17,364,N,1,1,32,2,6.0,3.0,N
455,2001,2019-04-01,2023-09-21 16:35:15,3,17,117,Y,1,1,59,2,9.0,4.5,N
456,2003,2019-04-01,2023-09-21 19:34:48,3,12,94,Y,1,1,40,1,3.75,3.75,N
457,2006,2019-04-01,2023-09-21 11:30:49,3,12,526,N,1,1,24,2,6.0,3.0,N
458,2008,2019-04-01,2023-09-21 17:15:12,3,12,12,Y,1,1,37,1,3.0,3.0,N
459,2008,2019-04-01,2023-09-21 17:15:12,3,12,12,Y,1,5,75,1,3.5,3.5,N
460,2011,2019-04-01,2023-09-21 11:57:59,3,17,257,Y,1,1,50,1,2.5,2.5,N
461,2011,2019-04-01,2023-09-21 11:57:59,3,17,257,Y,1,5,79,1,3.75,3.75,N
462,2024,2019-04-01,2023-09-21 18:45:11,3,12,414,N,1,1,38,2,7.5,3.75,N
463,2028,2019-04-01,2023-09-21 18:39:42,3,12,753,Y,1,1,61,1,4.75,4.75,N
464,2028,2019-04-01,2023-09-21 18:39:42,3,12,753,Y,1,5,78,1,4.5,4.5,N
465,2029,2019-04-01,2023-09-21 15:33:24,3,12,647,N,1,1,57,1,3.1,3.1,N
466,2032,2019-04-01,2023-09-21 19:43:29,3,17,399,N,1,1,54,1,2.5,2.5,N
467,2035,2019-04-01,2023-09-21 16:47:51,3,17,73,N,1,1,38,1,3.75,3.75,N
468,2039,2019-04-01,2023-09-21 19:08:56,3,17,547,N,1,1,60,1,3.75,3.75,N
469,2042,2019-04-01,2023-09-21 19:00:27,3,12,76,N,1,1,43,1,3.0,3.0,N
470,2047,2019-04-01,2023-09-21 16:29:05,3,17,729,N,1,1,31,2,4.4,2.2,N
471,2049,2019-04-01,2023-09-21 19:09:02,3,12,524,Y,1,1,40,1,3.75,3.75,N
472,2051,2019-04-01,2023-09-21 13:41:24,3,17,453,Y,1,1,51,1,3.0,3.0,N
473,2052,2019-04-01,2023-09-21 15:30:27,3,17,650,N,1,1,31,2,4.4,2.2,N
474,2060,2019-04-01,2023-09-21 15:42:20,3,12,43,Y,1,1,36,1,3.75,3.75,N
475,2067,2019-04-01,2023-09-21 12:44:32,3,12,387,Y,1,1,52,1,2.5,2.5,N
476,2070,2019-04-01,2023-09-21 14:33:43,3,17,689,Y,1,1,37,2,6.0,3.0,N
477,2077,2019-04-01,2023-09-21 11:25:35,3,17,188,Y,1,1,49,2,6.0,3.0,N
478,2081,2019-04-01,2023-09-21 11:15:02,3,17,393,Y,1,1,42,1,2.5,2.5,N
479,2081,2019-04-01,2023-09-21 11:15:02,3,17,393,Y,1,5,78,1,4.5,4.5,N
480,2083,2019-04-01,2023-09-21 13:36:54,3,12,150,N,1,1,44,2,5.0,2.5,N
481,2085,2019-04-01,2023-09-21 18:02:00,3,12,676,Y,1,1,52,1,2.5,2.5,N
482,2087,2019-04-01,2023-09-21 15:53:26,3,12,586,N,1,1,46,1,2.5,2.5,N
483,2091,2019-04-01,2023-09-21 16:20:07,3,12,564,N,1,1,36,2,7.5,3.75,N
484,2093,2019-04-01,2023-09-21 12:44:31,3,17,564,N,1,1,53,1,3.0,3.0,N
485,2103,2019-04-01,2023-09-21 17:22:53,3,12,674,N,1,1,43,1,3.0,3.0,N
486,2108,2019-04-01,2023-09-21 16:49:54,3,12,484,N,1,1,29,2,5.0,2.5,N
487,2115,2019-04-01,2023-09-21 18:41:13,3,17,373,Y,1,1,24,1,3.0,3.0,N
488,2123,2019-04-01,2023-09-21 16:51:25,3,17,778,N,1,1,50,2,5.0,2.5,N
489,2129,2019-04-01,2023-09-21 12:49:48,3,12,725,Y,1,1,48,1,2.5,2.5,N
490,2134,2019-04-01,2023-09-21 16:25:28,3,17,794,N,1,1,44,1,2.5,2.5,N
491,2135,2019-04-01,2023-09-21 19:14:09,3,12,300,Y,1,1,32,2,6.0,3.0,N
492,2144,2019-04-01,2023-09-21 13:54:47,3,12,391,N,1,1,49,1,3.0,3.0,N
493,2149,2019-04-01,2023-09-21 16:19:32,3,17,763,N,1,1,48,2,5.0,2.5,N
494,2172,2019-04-01,2023-09-21 19:36:35,3,17,373,Y,1,1,26,1,3.0,3.0,N
495,2175,2019-04-01,2023-09-21 13:45:22,3,12,197,Y,1,1,37,1,3.0,3.0,N
496,2176,2019-04-01,2023-09-21 15:44:17,3,17,531,Y,1,1,52,1,2.5,2.5,N
497,2177,2019-04-01,2023-09-21 11:41:19,3,17,794,Y,1,1,57,1,3.1,3.1,N
498,2186,2019-04-01,2023-09-21 17:51:06,3,17,377,N,1,1,60,2,7.5,3.75,N
499,2188,2019-04-01,2023-09-21 15:01:02,3,17,558,Y,1,1,48,2,5.0,2.5,N
500,2203,2019-04-01,2023-09-21 17:43:02,3,17,613,Y,1,1,51,2,6.0,3.0,N
501,2205,2019-04-01,2023-09-21 19:12:49,3,12,7,N,1,1,40,2,7.5,3.75,N
502,2207,2019-04-01,2023-09-21 12:20:08,3,17,783,Y,1,1,54,2,5.0,2.5,N
503,2211,2019-04-01,2023-09-21 15:28:29,3,12,774,N,1,1,58,1,3.5,3.5,N
504,2219,2019-04-01,2023-09-21 11:49:37,3,12,186,N,1,1,54,1,2.5,2.5,N
505,2227,2019-04-01,2023-09-21 11:10:21,3,17,172,N,1,1,47,1,3.0,3.0,N
506,2227,2019-04-01,2023-09-21 11:10:21,3,17,172,N,1,5,79,1,3.75,3.75,N
507,2229,2019-04-01,2023-09-21 12:50:38,3,12,378,N,1,1,31,2,4.4,2.2,N
508,2229,2019-04-01,2023-09-21 12:50:38,3,12,378,N,1,5,73,1,3.75,3.75,N
509,2238,2019-04-01,2023-09-21 16:19:17,3,17,384,Y,1,1,24,1,3.0,3.0,N
510,2248,2019-04-01,2023-09-21 12:53:23,3,12,338,Y,1,1,54,2,5.0,2.5,N
511,2249,2019-04-01,2023-09-21 18:13:07,3,17,634,Y,1,1,24,2,6.0,3.0,N
512,2250,2019-04-01,2023-09-21 13:12:49,3,17,64,N,1,1,61,2,9.5,4.75,N
513,2252,2019-04-01,2023-09-21 12:50:19,3,17,378,N,1,1,46,2,5.0,2.5,N
514,2258,2019-04-01,2023-09-21 11:43:57,3,17,694,N,1,1,25,2,4.4,2.2,N
515,2259,2019-04-01,2023-09-21 19:03:12,3,12,476,N,1,1,26,1,3.0,3.0,N
516,2260,2019-04-01,2023-09-21 17:09:13,3,17,727,Y,1,1,36,1,3.75,3.75,N
517,2262,2019-04-01,2023-09-21 17:35:26,3,17,240,N,1,1,47,1,3.0,3.0,N
518,2262,2019-04-01,2023-09-21 17:35:26,3,17,240,N,1,5,69,1,3.25,3.25,N
519,2266,2019-04-01,2023-09-21 13:53:17,3,17,187,Y,1,1,35,1,3.1,3.1,N
520,2266,2019-04-01,2023-09-21 13:53:17,3,17,187,Y,1,5,70,1,3.25,3.25,N
521,2281,2019-04-01,2023-09-21 15:40:51,3,17,446,Y,1,1,54,1,2.5,2.5,N
522,2282,2019-04-01,2023-09-21 15:12:54,3,12,574,N,1,1,52,2,5.0,2.5,N
523,2285,2019-04-01,2023-09-21 15:36:21,3,12,340,Y,1,1,31,1,2.2,2.2,N
524,2288,2019-04-01,2023-09-21 12:24:41,3,12,382,N,1,1,33,1,3.5,3.5,N
525,2295,2019-04-01,2023-09-21 18:58:46,3,12,626,N,1,1,29,1,2.5,2.5,N
526,2305,2019-04-01,2023-09-21 17:34:24,3,12,346,Y,1,1,29,1,2.5,2.5,N
527,2314,2019-04-01,2023-09-21 19:39:32,3,12,448,N,1,1,37,1,3.0,3.0,N
528,2315,2019-04-01,2023-09-21 15:02:04,3,17,2,Y,1,1,39,2,8.5,4.25,N
529,2321,2019-04-01,2023-09-21 19:39:56,3,12,201,N,1,1,22,1,2.0,2.0,N
530,2324,2019-04-01,2023-09-21 15:00:41,3,17,643,Y,1,1,22,2,4.0,2.0,N
531,2328,2019-04-01,2023-09-21 11:44:29,3,17,688,Y,1,1,58,2,7.0,3.5,N
532,2333,2019-04-01,2023-09-21 11:54:56,3,12,783,N,1,1,56,2,5.1,2.55,N
533,2341,2019-04-01,2023-09-21 12:40:18,3,17,261,Y,1,1,28,1,2.0,2.0,N
534,2341,2019-04-01,2023-09-21 12:40:18,3,17,261,Y,1,5,70,1,3.25,3.25,N
535,2345,2019-04-01,2023-09-21 15:52:23,3,17,162,N,1,1,36,2,7.5,3.75,N
536,2349,2019-04-01,2023-09-21 14:15:54,3,12,157,Y,1,1,57,1,3.1,3.1,N
537,2362,2019-04-01,2023-09-21 16:28:37,3,12,549,N,1,1,35,1,3.1,3.1,N
538,2362,2019-04-01,2023-09-21 16:28:37,3,12,549,N,1,5,72,1,3.25,3.25,N
539,2364,2019-04-01,2023-09-21 19:37:51,3,12,323,Y,1,1,60,1,3.75,3.75,N
540,2369,2019-04-01,2023-09-21 16:37:10,3,12,715,Y,1,1,37,2,6.0,3.0,N
541,2370,2019-04-01,2023-09-21 11:02:36,3,12,369,Y,1,1,55,2,8.0,4.0,N
